datetime,temp,humidity
2016-08-01,29.857142857142858,79.55714285714285
2016-08-08,29.45714285714286,80.18571428571428
2016-08-15,28.142857142857142,86.74285714285715
2016-08-22,29.12857142857143,82.45714285714287
2016-08-29,29.285714285714285,80.22857142857143
2016-09-05,27.985714285714288,87.67142857142858
2016-09-12,29.25714285714286,80.25714285714285
2016-09-19,28.514285714285712,72.5142857142857
2016-09-26,29.585714285714285,70.11428571428571
2016-10-03,28.985714285714288,68.95714285714286
2016-10-10,27.185714285714287,71.41428571428571
2016-10-17,28.74285714285714,64.95714285714286
2016-10-24,27.057142857142857,81.07142857142857
2016-10-31,23.042857142857144,76.48571428571428
2016-11-07,21.0,86.39999999999999
2016-11-14,26.228571428571428,74.34285714285714
2016-11-21,22.285714285714285,61.82857142857143
2016-11-28,20.7,48.58571428571429
2016-12-05,21.25714285714286,53.300000000000004
2016-12-12,20.47142857142857,65.02857142857142
2016-12-19,22.314285714285717,83.61428571428571
2016-12-26,18.914285714285715,66.18571428571428
2017-01-02,21.657142857142855,83.74285714285715
2017-01-09,17.97142857142857,89.3
2017-01-16,17.099999999999998,85.55714285714285
2017-01-23,20.042857142857144,78.67142857142858
2017-01-30,20.957142857142856,86.17142857142858
2017-02-06,18.52857142857143,68.71428571428571
2017-02-13,20.24285714285714,77.02857142857144
2017-02-20,19.885714285714283,76.87142857142858
2017-02-27,19.657142857142855,77.52857142857144
2017-03-06,19.228571428571428,92.24285714285715
2017-03-13,22.271428571428572,96.81428571428572
2017-03-20,24.099999999999998,87.5
2017-03-27,21.571428571428573,83.65714285714286
2017-04-03,24.37142857142857,93.3
2017-04-10,25.285714285714285,87.44285714285715
2017-04-17,25.085714285714285,87.47142857142856
2017-04-24,24.657142857142855,86.04285714285713
2017-05-01,28.357142857142858,87.31428571428572
2017-05-08,27.942857142857143,85.67142857142858
2017-05-15,25.571428571428573,86.01428571428572
2017-05-22,28.057142857142857,71.88571428571429
2017-05-29,32.1,66.85714285714286
2017-06-05,29.642857142857142,82.04285714285713
2017-06-12,28.900000000000002,89.47142857142856
2017-06-19,29.82857142857143,85.05714285714285
2017-06-26,29.02857142857143,88.7
2017-07-03,28.657142857142855,90.07142857142857
2017-07-10,28.042857142857144,90.84285714285714
2017-07-17,27.5,92.57142857142857
2017-07-24,30.185714285714287,81.84285714285714
2017-07-31,29.071428571428573,90.01428571428572
2017-08-07,31.414285714285715,78.77142857142857
2017-08-14,27.7,91.04285714285713
2017-08-21,28.8,87.31428571428572
2017-08-28,28.74285714285714,87.87142857142858
2017-09-04,28.2,90.91428571428571
2017-09-11,27.928571428571427,82.95714285714287
2017-09-18,29.6,80.14285714285714
2017-09-25,28.75714285714286,82.27142857142857
2017-10-02,27.271428571428572,85.81428571428572
2017-10-09,26.657142857142855,79.35714285714286
2017-10-16,23.414285714285715,75.52857142857144
2017-10-23,25.228571428571428,70.42857142857143
2017-10-30,23.314285714285713,61.31428571428571
2017-11-06,23.728571428571428,76.51428571428572
2017-11-13,25.385714285714283,79.05714285714285
2017-11-20,17.32857142857143,63.6
2017-11-27,21.400000000000002,71.08571428571429
2017-12-04,19.214285714285715,70.85714285714286
2017-12-11,16.342857142857145,76.27142857142857
2017-12-18,16.428571428571427,55.18571428571429
2017-12-25,17.02857142857143,77.22857142857143
2018-01-01,19.3,90.28571428571429
2018-01-08,14.914285714285715,63.05714285714286
2018-01-15,19.428571428571427,83.08571428571429
2018-01-22,20.185714285714287,86.17142857142858
2018-01-29,13.014285714285714,55.31428571428571
2018-02-05,14.6,57.57142857142857
2018-02-12,18.571428571428573,77.51428571428572
2018-02-19,19.485714285714288,84.17142857142858
2018-02-26,22.400000000000002,85.82857142857142
2018-03-05,21.642857142857142,70.32857142857144
